id,type,name,level,challengeTimes,sweepTimes,sceneId,levelLimit,roundLimit,resetPrice,monsterLevel,stance1,stance2,stance3,stance4,stance5,stance6,stance7,stance8,stance9,stance10,stance11,stance12,stance13,stance14,stance15,stance16,stance17,stance18,stance19,stance20,packageNum,searchDollarType,fundGiftType,syGiftType,limitGiftType,godLimit,ordinaryPropStr,roundPropStr,
30542,3,误入仙境,542,100,5,2,150,50,50,79800,11984,11978,11978,11978,11978,11978,11978,11978,11978,11978,11978,11978,11978,11978,11978,11978,11978,11978,11978,11978,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30543,3,误入仙境,543,100,5,2,150,50,50,80200,11985,11977,11977,11977,11977,11984,11977,11977,11977,11977,11983,11977,11977,11977,11977,11982,11977,11977,11977,11977,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30544,3,误入仙境,544,100,5,2,150,50,50,80600,11991,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30545,3,误入仙境,545,100,5,2,150,50,50,81000,11989,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30546,3,误入仙境,546,100,5,2,150,50,50,81400,11991,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30547,3,误入仙境,547,100,5,2,150,50,50,81800,11988,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30548,3,误入仙境,548,100,5,2,150,50,50,82200,11989,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30549,3,误入仙境,549,100,5,2,150,50,50,82600,11991,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30550,3,误入仙境,550,100,5,2,150,50,50,83000,11988,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,3,3,3,3,3,34,7:40230:30|7:40231:15|7:40232:3|7:40223:3,7:40230:30|7:40231:15|7:40232:3|7:40223:3,
30551,3,误入仙境,551,100,5,2,150,50,50,83400,11990,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30552,3,误入仙境,552,100,5,2,150,50,50,83800,11993,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30553,3,误入仙境,553,100,5,2,150,50,50,84200,11991,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30554,3,误入仙境,554,100,5,2,150,50,50,84600,11993,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30555,3,误入仙境,555,100,5,2,150,50,50,85000,11991,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30556,3,误入仙境,556,100,5,2,150,50,50,85400,11997,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30557,3,误入仙境,557,100,5,2,150,50,50,85800,11992,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,11986,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30558,3,误入仙境,558,100,5,2,150,50,50,86200,11993,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30559,3,误入仙境,559,100,5,2,150,50,50,86600,11997,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30560,3,误入仙境,560,100,5,2,150,50,50,87000,11993,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,0,3,3,3,3,34,7:40230:20|7:40231:10|7:40232:2|7:40223:2,7:40230:20|7:40231:10|7:40232:2|7:40223:2,
30561,3,误入仙境,561,100,5,2,150,50,50,87400,11994,11986,11986,11986,11986,11993,11986,11986,11986,11986,11992,11986,11986,11986,11986,11991,11986,11986,11986,11986,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30562,3,误入仙境,562,100,5,2,150,50,50,87800,11993,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,11987,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30563,3,误入仙境,563,100,5,2,150,50,50,88200,11997,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30564,3,误入仙境,564,100,5,2,150,50,50,88600,11999,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30565,3,误入仙境,565,100,5,2,150,50,50,89000,11997,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30566,3,误入仙境,566,100,5,2,150,50,50,89400,11998,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30567,3,误入仙境,567,100,5,2,150,50,50,89800,12000,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30568,3,误入仙境,568,100,5,2,150,50,50,90200,11997,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30569,3,误入仙境,569,100,5,2,150,50,50,90600,11999,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30570,3,误入仙境,570,100,5,2,150,50,50,91000,11998,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,0,3,3,3,3,34,7:40230:20|7:40231:10|7:40232:2|7:40223:2,7:40230:20|7:40231:10|7:40232:2|7:40223:2,
30571,3,误入仙境,571,100,5,2,150,50,50,91400,12000,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30572,3,误入仙境,572,100,5,2,150,50,50,91800,12003,11995,11995,11995,11995,12002,11995,11995,11995,11995,12001,11995,11995,11995,11995,12000,11995,11995,11995,11995,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30573,3,误入仙境,573,100,5,2,150,50,50,92200,12001,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,11995,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30574,3,误入仙境,574,100,5,2,150,50,50,92600,12002,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30575,3,误入仙境,575,100,5,2,150,50,50,93000,12003,11995,11995,11995,11995,12002,11995,11995,11995,11995,12001,11995,11995,11995,11995,12000,11995,11995,11995,11995,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30576,3,误入仙境,576,100,5,2,150,50,50,93400,12002,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,11996,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30577,3,误入仙境,577,100,5,2,150,50,50,93800,12006,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30578,3,误入仙境,578,100,5,2,150,50,50,94200,12003,11995,11995,11995,11995,12002,11995,11995,11995,11995,12001,11995,11995,11995,11995,12000,11995,11995,11995,11995,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30579,3,误入仙境,579,100,5,2,150,50,50,94600,12006,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30580,3,误入仙境,580,100,5,2,150,50,50,95000,12003,11995,11995,11995,11995,12002,11995,11995,11995,11995,12001,11995,11995,11995,11995,12000,11995,11995,11995,11995,0,3,3,3,3,34,7:40230:20|7:40231:10|7:40232:2|7:40223:2,7:40230:20|7:40231:10|7:40232:2|7:40223:2,
30581,3,误入仙境,581,100,5,2,150,50,50,95300,12006,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30582,3,误入仙境,582,100,5,2,150,50,50,95600,12009,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30583,3,误入仙境,583,100,5,2,150,50,50,95900,12007,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30584,3,误入仙境,584,100,5,2,150,50,50,96200,12008,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30585,3,误入仙境,585,100,5,2,150,50,50,96500,12009,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30586,3,误入仙境,586,100,5,2,150,50,50,96800,12010,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30587,3,误入仙境,587,100,5,2,150,50,50,97100,12008,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30588,3,误入仙境,588,100,5,2,150,50,50,97400,12009,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30589,3,误入仙境,589,100,5,2,150,50,50,97700,12010,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30590,3,误入仙境,590,100,5,2,150,50,50,98000,12009,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,0,3,3,3,3,34,7:40230:20|7:40231:10|7:40232:2|7:40223:2,7:40230:20|7:40231:10|7:40232:2|7:40223:2,
30591,3,误入仙境,591,100,5,2,150,50,50,98400,12012,12004,12004,12004,12004,11912,12004,12004,12004,12004,11911,12004,12004,12004,12004,11910,12004,12004,12004,12004,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30592,3,误入仙境,592,100,5,2,150,50,50,98800,12010,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,12004,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30593,3,误入仙境,593,100,5,2,150,50,50,99200,12012,12004,12004,12004,12004,11912,12004,12004,12004,12004,11911,12004,12004,12004,12004,11910,12004,12004,12004,12004,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30594,3,误入仙境,594,100,5,2,150,50,50,99600,12011,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30595,3,误入仙境,595,100,5,2,150,50,50,100000,12012,12004,12004,12004,12004,11912,12004,12004,12004,12004,11911,12004,12004,12004,12004,11910,12004,12004,12004,12004,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30596,3,误入仙境,596,100,5,2,150,50,50,100400,12015,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30597,3,误入仙境,597,100,5,2,150,50,50,100800,12011,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,12005,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30598,3,误入仙境,598,100,5,2,150,50,50,101200,12012,12004,12004,12004,12004,11912,12004,12004,12004,12004,11911,12004,12004,12004,12004,11910,12004,12004,12004,12004,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30599,3,误入仙境,599,100,5,2,150,50,50,101600,12017,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30600,3,误入仙境,600,100,5,2,150,50,50,102000,12016,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,3,3,3,3,3,34,7:40230:30|7:40231:15|7:40232:3|7:40223:3,7:40230:30|7:40231:15|7:40232:3|7:40223:3,
30601,3,误入仙境,601,100,5,2,150,50,50,102400,12012,12004,12004,12004,12004,11912,12004,12004,12004,12004,11911,12004,12004,12004,12004,11910,12004,12004,12004,12004,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30602,3,误入仙境,602,100,5,2,150,50,50,102800,12017,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30603,3,误入仙境,603,100,5,2,150,50,50,103200,12016,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30604,3,误入仙境,604,100,5,2,150,50,50,103600,12018,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30605,3,误入仙境,605,100,5,2,150,50,50,104000,12016,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30606,3,误入仙境,606,100,5,2,150,50,50,104400,12017,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30607,3,误入仙境,607,100,5,2,150,50,50,104800,12018,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30608,3,误入仙境,608,100,5,2,150,50,50,105200,12020,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30609,3,误入仙境,609,100,5,2,150,50,50,105600,12018,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30610,3,误入仙境,610,100,5,2,150,50,50,106000,12020,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,0,3,3,3,3,34,7:40230:20|7:40231:10|7:40232:2|7:40223:2,7:40230:20|7:40231:10|7:40232:2|7:40223:2,
30611,3,误入仙境,611,100,5,2,150,50,50,106400,12021,12013,12013,12013,12013,12020,12013,12013,12013,12013,12019,12013,12013,12013,12013,12018,12013,12013,12013,12013,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30612,3,误入仙境,612,100,5,2,150,50,50,106800,12019,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,12013,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30613,3,误入仙境,613,100,5,2,150,50,50,107200,12020,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30614,3,误入仙境,614,100,5,2,150,50,50,107600,12021,12013,12013,12013,12013,12020,12013,12013,12013,12013,12019,12013,12013,12013,12013,12018,12013,12013,12013,12013,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30615,3,误入仙境,615,100,5,2,150,50,50,108000,12020,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,12014,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30616,3,误入仙境,616,100,5,2,150,50,50,108400,12021,12013,12013,12013,12013,12020,12013,12013,12013,12013,12019,12013,12013,12013,12013,12018,12013,12013,12013,12013,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30617,3,误入仙境,617,100,5,2,150,50,50,108800,12025,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30618,3,误入仙境,618,100,5,2,150,50,50,109200,12024,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30619,3,误入仙境,619,100,5,2,150,50,50,109600,12026,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30620,3,误入仙境,620,100,5,2,150,50,50,110000,12024,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,0,3,3,3,3,34,7:40230:20|7:40231:10|7:40232:2|7:40223:2,7:40230:20|7:40231:10|7:40232:2|7:40223:2,
30621,3,误入仙境,621,100,5,2,150,50,50,110400,12027,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30622,3,误入仙境,622,100,5,2,150,50,50,110800,12025,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30623,3,误入仙境,623,100,5,2,150,50,50,111200,12028,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30624,3,误入仙境,624,100,5,2,150,50,50,111600,12024,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30625,3,误入仙境,625,100,5,2,150,50,50,112000,12026,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30626,3,误入仙境,626,100,5,2,150,50,50,112400,12027,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30627,3,误入仙境,627,100,5,2,150,50,50,112800,12029,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,12023,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
30628,3,误入仙境,628,100,5,2,150,50,50,113200,12028,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,12022,0,3,3,3,3,34,7:40230:10|7:40231:5|7:40232:1|7:40223:1,7:40230:10|7:40231:5|7:40232:1|7:40223:1,
