id,name,description,code,subType,subTypeNum,maxIncrease,price,dollar,originalDollar,inShop,inOffer,vipLevel,operation,consumeItemId,sortIndex,panelType,panelTab,quality,useLv,canOpenBatch,useLimitCount,total,expireTime,showRate,consecrateMeritValue,consecrateLiveValue,meili,qinmi,isFeiziGift,decomposeRende,skipLink,showInBag,isSkin,isBook,bookAttrs,isPiece,chanzhi,awardToString,awardShowString,
40206,幸运币,可用于挂机幸运抽活动，非常的珍贵。（废弃）,item198,功能,0,99999,0,0,0,0,0,0,0,,206,31,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
40207,玫瑰,娇艳的玫瑰，代表着你对女神的爱恋，赠送后可增加女神对你的好感度。（废弃）,item325,丹药,1,99999,0,600,0,0,0,0,8,,206,30,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
40208,好感度,女神对你的好感度。（废弃）,item326,功能,0,99999,0,0,0,0,0,0,0,,206,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,,0,0,,,
40211,小金锤,砸金蛋道具（废弃）,item197,功能,0,99999,0,0,0,0,0,0,8,,295,32,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
40212,武道会神将自选令,可从齐天大圣、二郎显圣真君、三坛海会大神三人中任选一名进行招募。（废弃）,item327,自选宝箱,5,99999,0,0,0,0,0,0,9,,308,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,10:15105:1,,
40213,天下第一称号,神级称号-天下第一（攻击+300，防御+100，兵力+300，威力+300）（废弃）,item3011,功能,0,99999,0,0,0,0,0,0,0,,276,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40214,武道会3神将碎片自选,打开后可选择获得齐天大圣、二郎显圣真君、三坛海会大神三位神将之一的碎片1个。（废弃）,item327,自选宝箱,6,99999,0,0,0,0,0,0,9,,308,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,2:15105:1,2:15105:1|2:15106:1|2:15107:1,
40215,战无止境称号,战神称号-战无止境（攻击+340，防御+100，兵力+460，威力+100）（废弃）,item3019,功能,0,99999,0,0,0,0,0,0,0,,277,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40216,觉醒丹,珍贵的丹药，可用来对神将进行无双觉醒。（废弃）,item199,功能,0,99999,0,1200,0,0,0,0,0,,18,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
40217,节日金锤,节日期间可用来砸开节日金蛋，最高可获得超神装备，非常珍贵。,item3027,功能,0,99999,0,0,0,0,0,0,8,,295,35,200,5,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
40218,仙人信物,节日期间可用来兑换仙宝，非常珍贵，也可累积到以后的节日兑换。（废弃）,item3028,功能,0,99999,0,0,0,0,0,0,8,,295,35,204,5,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
40219,蓬莱石,蓬莱仙境中使用的通用货币，并非仙界常见之物。（废弃）,item3101,功能,0,99999,0,0,0,0,0,0,0,,295,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40220,蓬莱玉佩,通过技巧才能赢得的特殊玉佩，可以兑换蓬莱仙境的物品。（废弃）,item3102,功能,0,99999,0,0,0,0,0,0,0,,295,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40221,兽魂丹,珍贵的丹药，可用来对宠物进行觉醒。（废弃）,item3031,功能,0,99999,0,0,0,0,0,0,0,,18,6,74,5,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
40222,书灵卷,珍贵的卷轴，可用来对兵书进行觉醒。（废弃）,item3032,功能,0,99999,0,0,0,0,0,0,0,,18,6,75,5,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
40223,羽化丹,珍贵的丹药，可用来对神将进行仙阶觉醒。（废弃）,item3033,功能,0,99999,0,0,0,0,0,0,0,,18,6,76,5,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
40224,百兽令,宠物升阶所必需的道具，非常的珍贵。（废弃）,item3034,丹药,1,99999,0,0,0,0,0,0,8,,309,6,74,2,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
40225,朱雀泪,宠物升阶所必需的道具，非常的珍贵。（废弃）,item3035,丹药,1,99999,0,0,0,0,0,0,8,,310,6,74,2,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
40226,月宫玉印,宠物升阶所必需的道具，非常的珍贵。（废弃）,item3036,丹药,1,99999,0,0,0,0,0,0,8,,311,6,74,2,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
40227,金线狼毫,兵书升阶所必需的道具，非常的珍贵。（废弃）,item3057,丹药,1,99999,0,0,0,0,0,0,8,,312,6,75,2,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
40228,玉晶帛,兵书升阶所必需的道具，非常的珍贵。（废弃）,item3058,丹药,1,99999,0,0,0,0,0,0,8,,313,6,75,2,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
40229,碧玉游龙符,兵书升阶所必需的道具，非常的珍贵。（废弃）,item3059,丹药,1,99999,0,0,0,0,0,0,8,,314,6,75,2,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
40230,草木之灵,武将元神修炼的必须道具，非常的珍贵。（废弃）,item3053,丹药,1,99999,0,0,0,0,0,0,8,,315,6,76,2,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
40231,山海精华,武将元神修炼的必须道具，非常的珍贵。（废弃）,item3054,丹药,1,99999,0,0,0,0,0,0,8,,316,6,76,2,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
40232,天冲元气,武将元神修炼的必须道具，非常的珍贵。（废弃）,item3055,丹药,1,99999,0,0,0,0,0,0,8,,317,6,76,2,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
40233,英雄无敌称号,神级称号-英雄无敌（攻击+400，防御+100，兵力+300，威力+200）（废弃）,item3063,功能,0,99999,0,0,0,0,0,0,0,,278,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40234,公主碎片自选,打开后可选择获得灵界公主、仙界公主、魔界公主三位公主之一的碎片1个。（废弃）,item327,自选宝箱,6,99999,0,0,0,0,0,0,9,,318,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,2:15105:1,2:15122:1|2:15123:1|2:15124:1,
40235,英雄勋章,英雄勋章可在勋章商店中兑换极品道具。（废弃）,item328,功能,0,99999,0,0,0,0,0,0,6,,319,6,27,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40236,节日币,可在庆典商铺中兑换道具（废弃）,item329,功能,0,99999,0,0,0,0,0,0,8,,320,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40237,蓬莱晶玉,蓬莱仙境中使用的通用货币，并非仙界常见之物。（废弃）,item5632,功能,0,99999,0,0,0,0,0,0,0,,295,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40238,蓬莱信物,通过技巧才能赢得的特殊玉佩，可以兑换蓬莱仙境的物品。（废弃）,item5634,功能,0,99999,0,0,0,0,0,0,0,,295,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40239,蓬莱符箓,源自蓬莱山中的稀少符箓，可以用来激活特殊的机关得到宝藏。（废弃）,item5633,功能,0,99999,0,0,0,0,0,0,0,,295,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40241,珍珑积分,通过珍珑棋局中战斗才能获得的稀有积分。（废弃）,item5801,功能,0,99999,0,0,0,0,0,0,0,,295,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40242,将魂,分解将领获得，可在将魂商店兑换各类珍稀宝物。（废弃）,item5802,功能,0,99999,0,0,0,0,0,0,0,,200,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,,0,0,,,
40243,科技点,点亮科技的必备资源。（废弃）,item243,材料,3,99999,0,0,0,0,0,0,0,,231,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
40301,圣级武器自选宝箱,可以手动选择圣级的武器。（废弃）,item301,自选宝箱,5,99999,0,0,0,0,0,0,9,,291,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:40002:100,5:30028:1|5:30029:1|5:30030:1|5:30031:1|5:30032:1|5:30033:1|5:30034:1|5:30035:1|5:30036:1|5:30037:1|5:30038:1|5:30039:1|5:30040:1|5:30041:1|5:30042:1|5:30043:1|5:30044:1|5:30045:1|5:30046:1|5:30047:1|5:30048:1,
40302,圣级坐骑自选宝箱,可以手动选择圣级的坐骑。（废弃）,item302,自选宝箱,5,99999,0,0,0,0,0,0,9,,292,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:40002:150,5:30086:1|5:30087:1|5:30088:1|5:30089:1|5:30090:1|5:30091:1|5:30092:1|5:30093:1|5:30094:1|5:30095:1|5:30096:1|5:30097:1|5:30098:1,
40303,圣级珍品自选宝箱,可以手动选择圣级的珍品。（废弃）,item303,自选宝箱,5,99999,0,0,0,0,0,0,9,,293,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:40002:200,5:30129:1|5:30130:1|5:30131:1|5:30132:1|5:30133:1|5:30134:1|5:30135:1|5:30136:1|5:30137:1|5:30138:1|5:30139:1|5:30140:1|5:30141:1,
40304,圣级美女自选令牌,可以手动选择圣级的美女。（废弃）,item304,自选宝箱,5,99999,0,0,0,0,0,0,9,,294,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:40002:300,,
40305,圣级副将自选宝箱,可以手动选择圣级的副将。（废弃）,item305,自选宝箱,5,99999,0,0,0,0,0,0,9,,295,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:40002:400,3:20078:1|3:20079:1|3:20080:1|3:20081:1,
40306,圣级政客自选令牌,可以手动选择圣级的政客。（废弃）,item306,自选宝箱,5,99999,0,0,0,0,0,0,9,,296,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:40002:500,3:20067:1|3:20072:1|3:20073:1|3:20075:1,
40307,圣级谋士自选令牌,可以手动选择圣级的谋士。（废弃）,item307,自选宝箱,5,99999,0,0,0,0,0,0,9,,297,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:40002:600,3:20066:1|3:20068:1|3:20069:1|3:20070:1|3:20071:1|3:20074:1|3:20076:1|3:20077:1,
40308,甲级武器自选宝箱,可以手动选择甲级的武器。（废弃）,item308,自选宝箱,5,99999,0,0,0,0,0,0,9,,298,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:40002:700,5:30013:1|5:30014:1|5:30015:1|5:30016:1|5:30017:1|5:30018:1|5:30019:1|5:30020:1|5:30021:1|5:30022:1|5:30023:1|5:30024:1|5:30025:1|5:30026:1|5:30027:1,
40309,甲级坐骑自选宝箱,可以手动选择甲级的坐骑。（废弃）,item309,自选宝箱,5,99999,0,0,0,0,0,0,9,,299,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:40002:800,5:30076:1|5:30077:1|5:30078:1|5:30079:1|5:30080:1|5:30081:1|5:30082:1|5:30083:1|5:30084:1|5:30085:1,
40310,甲级珍品自选宝箱,可以手动选择甲级的珍品。（废弃）,item310,自选宝箱,5,99999,0,0,0,0,0,0,9,,300,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:40002:900,5:30119:1|5:30120:1|5:30121:1|5:30122:1|5:30123:1|5:30124:1|5:30125:1|5:30126:1|5:30127:1|5:30128:1,
40311,甲级美女自选令牌,可以手动选择甲级的美女。（废弃）,item311,自选宝箱,5,99999,0,0,0,0,0,0,9,,301,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:40002:1000,,
40312,甲级副将自选宝箱,可以手动选择甲级的副将。（废弃）,item312,自选宝箱,5,99999,0,0,0,0,0,0,9,,302,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:40002:1100,3:20058:1|3:20059:1|3:20060:1|3:20061:1|3:20062:1|3:20063:1|3:20065:1,
40313,甲级政客自选令牌,可以手动选择甲级的政客。（废弃）,item313,自选宝箱,5,99999,0,0,0,0,0,0,9,,303,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:40002:1200,3:20046:1|3:20047:1|3:20048:1|3:20051:1|3:20054:1|3:20055:1,
40314,甲级谋士自选令牌,可以手动选择甲级的谋士。（废弃）,item314,自选宝箱,5,99999,0,0,0,0,0,0,9,,304,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:40002:1300,3:20040:1|3:20041:1|3:20042:1|3:20043:1|3:20044:1|3:20045:1|3:20049:1|3:20053:1|3:20056:1|3:20057:1,
40315,超神级随从自选令牌,可以手动选择超神级的随从。（废弃）,item3014,自选宝箱,5,99999,0,0,0,0,0,0,9,,290,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:40002:2200,3:20150:1|3:20151:1|3:20152:1,
40316,42资质神将碎片自选盒,自选神将碎片*1（精忠岳飞、军神乐毅、运筹帷幄孙膑、浣纱溪西施等）。（废弃）,item3023,自选宝箱,6,99999,0,0,0,0,0,0,9,,1,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,2:15023:1,2:15023:1|2:15021:1|2:15038:1|2:15057:1|2:15058:1|2:15059:1|2:15104:1,
40317,圣级宝物自选宝箱,可以手动选择圣级的宝物。（废弃）,item3092,自选宝箱,5,99999,0,0,0,0,0,0,9,,319,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,5:30028:1,5:30028:1|5:30029:1|5:30030:1|5:30031:1|5:30032:1|5:30033:1|5:30034:1|5:30035:1|5:30036:1|5:30037:1|5:30038:1|5:30039:1|5:30040:1|5:30041:1|5:30042:1|5:30043:1|5:30044:1|5:30045:1|5:30046:1|5:30047:1|5:30048:1|5:30086:1|5:30087:1|5:30088:1|5:30089:1|5:30090:1|5:30091:1|5:30092:1|5:30093:1|5:30094:1|5:30095:1|5:30096:1|5:30097:1|5:30098:1|5:30129:1|5:30130:1|5:30131:1|5:30132:1|5:30133:1|5:30134:1|5:30135:1|5:30136:1|5:30137:1|5:30138:1|5:30139:1|5:30140:1|5:30141:1,
40318,圣级随从自选令牌,可以手动选择圣级的随从。（废弃）,item3093,自选宝箱,5,99999,0,0,0,0,0,0,9,,320,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,3:20078:1,3:20078:1|3:20079:1|3:20080:1|3:20081:1|3:20067:1|3:20072:1|3:20073:1|3:20075:1|3:20066:1|3:20068:1|3:20069:1|3:20070:1|3:20071:1|3:20074:1|3:20076:1|3:20077:1,
40319,圣级美人自选令牌,可以手动选择圣级的美人。（废弃）,item304,自选宝箱,5,99999,0,0,0,0,0,0,9,,321,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
40321,丙将自选令,可以丙级将领中任选1名进行招募。（废弃）,item321,自选宝箱,5,99999,0,0,0,0,0,0,9,,305,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:40002:1400,,
40322,乙将自选令,可以乙级将领中任选1名进行招募。（废弃）,item322,自选宝箱,5,99999,0,0,0,0,0,0,9,,306,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:40002:1600,,
40323,甲将自选令,可以从53名甲级将领中任选1名进行招募。（废弃）,item323,自选宝箱,5,99999,0,0,0,0,0,0,9,,307,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:40002:1800,,
40324,圣将自选令,可以从26名圣级将领中任选1名进行招募。（废弃）,item324,自选宝箱,5,99999,0,0,0,0,0,0,9,,308,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,7:40002:2000,,
40325,神级宝物自选宝箱,可以手动选择神级的宝物。（废弃）,item3094,自选宝箱,5,99999,0,0,0,0,0,0,9,,322,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,5:30049:1,5:30049:1|5:30050:1|5:30051:1|5:30052:1|5:30053:1|5:30054:1|5:30055:1|5:30056:1|5:30057:1|5:30058:1|5:30059:1|5:30060:1|5:30061:1|5:30062:1|5:30063:1|5:30064:1|5:30099:1|5:30100:1|5:30101:1|5:30102:1|5:30103:1|5:30104:1|5:30105:1|5:30106:1|5:30107:1|5:30142:1|5:30143:1|5:30144:1|5:30145:1|5:30146:1|5:30147:1|5:30148:1|5:30149:1|5:30150:1,
40326,神级随从自选令牌,可以手动选择神级的随从。（废弃）,item3095,自选宝箱,5,99999,0,0,0,0,0,0,9,,323,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,3:20082:1,3:20082:1|3:20083:1|3:20084:1|3:20085:1|3:20086:1|3:20087:1|3:20088:1|3:20089:1|3:20090:1|3:20091:1|3:20092:1|3:20093:1|3:20094:1|3:20095:1|3:20096:1|3:20097:1|3:20098:1|3:20099:1|3:20100:1|3:20101:1|3:20102:1|3:20103:1|3:20104:1,
40327,神级美人自选令牌,可以手动选择神级的美人。（废弃）,item3096,自选宝箱,5,99999,0,0,0,0,0,0,9,,324,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
40328,超神级宝物自选宝箱,可以手动选择超神级的宝物。（废弃）,item3097,自选宝箱,5,99999,0,0,0,0,0,0,9,,325,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,5:30151:1,5:30151:1|5:30152:1|5:30153:1,
40329,超神级美人自选令牌,可以手动选择超神级的美人。（废弃）,item3098,自选宝箱,5,99999,0,0,0,0,0,0,9,,326,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,
40401,轩辕剑技能碎片,轩辕剑技能碎片（废弃）,item401,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40402,昊天塔技能碎片,昊天塔技能碎片（废弃）,item402,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40403,昆仑镜技能碎片,昆仑镜技能碎片（废弃）,item403,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40404,太一轮技能碎片,太一轮技能碎片（废弃）,item404,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40405,盘古斧技能碎片,盘古斧技能碎片（废弃）,item405,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40406,神农鼎技能碎片,神农鼎技能碎片（废弃）,item406,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40407,女娲石技能碎片,女娲石技能碎片（废弃）,item407,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40408,崆峒印技能碎片,崆峒印技能碎片（废弃）,item408,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40501,轩辕剑神源[小],神器升级材料，可用于神器 轩辕剑 的升级。（废弃）,item501,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40502,轩辕剑神源[中],神器升级材料，可用于神器 轩辕剑 的升级。（废弃）,item502,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40503,轩辕剑神源[大],神器升级材料，可用于神器 轩辕剑 的升级。（废弃）,item503,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40504,昊天塔神源[小],神器升级材料，可用于神器 昊天塔 的升级。（废弃）,item504,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40505,昊天塔神源[中],神器升级材料，可用于神器 昊天塔 的升级。（废弃）,item505,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40506,昊天塔神源[大],神器升级材料，可用于神器 昊天塔 的升级。（废弃）,item506,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40507,昆仑镜神源[小],神器升级材料，可用于神器 昆仑镜 的升级。（废弃）,item507,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40508,昆仑镜神源[中],神器升级材料，可用于神器 昆仑镜 的升级。（废弃）,item508,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40509,昆仑镜神源[大],神器升级材料，可用于神器 昆仑镜 的升级。（废弃）,item509,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40510,太一轮神源[小],神器升级材料，可用于神器 太一轮 的升级。（废弃）,item510,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40511,太一轮神源[中],神器升级材料，可用于神器 太一轮 的升级。（废弃）,item511,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40512,太一轮神源[大],神器升级材料，可用于神器 太一轮 的升级。（废弃）,item512,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40513,盘古斧神源[小],神器升级材料，可用于神器 盘古斧 的升级。（废弃）,item513,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40514,盘古斧神源[中],神器升级材料，可用于神器 盘古斧 的升级。（废弃）,item514,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40515,盘古斧神源[大],神器升级材料，可用于神器 盘古斧 的升级。（废弃）,item515,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40516,神农鼎神源[小],神器升级材料，可用于神器 神农鼎 的升级。（废弃）,item516,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40517,神农鼎神源[中],神器升级材料，可用于神器 神农鼎 的升级。（废弃）,item517,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40518,神农鼎神源[大],神器升级材料，可用于神器 神农鼎 的升级。（废弃）,item518,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40519,女娲石神源[小],神器升级材料，可用于神器 女娲石 的升级。（废弃）,item519,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40520,女娲石神源[中],神器升级材料，可用于神器 女娲石 的升级。（废弃）,item520,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40521,女娲石神源[大],神器升级材料，可用于神器 女娲石 的升级。（废弃）,item521,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40522,崆峒印神源[小],神器升级材料，可用于神器 崆峒印 的升级。（废弃）,item522,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40523,崆峒印神源[中],神器升级材料，可用于神器 崆峒印 的升级。（废弃）,item523,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40524,崆峒印神源[大],神器升级材料，可用于神器 崆峒印 的升级。（废弃）,item524,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,,,
40600,才华值,升级主角技能的必备材料之一（废弃）,item600,材料,3,99999999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,1,,,
40601,天覆阵碎片,用于合成与升级技能天覆阵，全队攻击数值增加（废弃）,role_skill_1001,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40602,地载阵碎片,用于合成与升级技能地载阵，全队防御数值增加（废弃）,role_skill_1002,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40603,风扬阵碎片,用于合成与升级技能风扬阵，全队兵力数值增加（废弃）,role_skill_1003,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40604,云垂阵碎片,用于合成与升级技能云垂阵，全队威力数值增加（废弃）,role_skill_1004,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40605,龙飞阵碎片,用于合成与升级技能龙飞阵，全队水属性伤害提升（废弃）,role_skill_1005,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40606,凤舞阵碎片,用于合成与升级技能凤舞阵，全队火属性伤害提升（废弃）,role_skill_1006,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
40607,虎翼阵碎片,用于合成与升级技能虎翼阵，全队秘属性伤害提升（废弃）,role_skill_1007,材料,3,99999,0,0,0,0,0,0,8,,131,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,,,
